#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
5189,Mitchell Tyranski,680454,680454,sa3011235,,LAD,RP,RP
5190,MJ Melendez,669004,669004,22197,10293,KC,C/OF,C/OF
5191,Modeifi Marte,800029,800029,sa3018445,,ARI,1B,1B
5192,Moises Ballesteros,694208,694208,sa3015713,,CHC,C,C
5193,Moises Brito,804975,804975,sa3018900,,LAD,SP,SP
5194,Moises Castillo,665940,665940,sa917135,,CHW,SS,SS
5195,Moises De La Rosa,800319,800319,sa3018513,,SF,OF,OF
5196,Moises Febrillet,800268,800268,sa3018945,,CHC,3B,3B
5197,Moises Gallardo,691865,691865,sa3017695,,OAK,OF,OF
5198,Moises Gomez,664332,664332,sa875163,,STL,OF,OF
5199,Moises Gomez,656001,656001,sa832779,,MIL,RP,RP
5200,Moises Lopez,808321,808321,sa3021247,,MIN,3B,3B
5201,Moises Lugo,674381,674381,sa3002814,,SD,SP,SP
5202,Moises Molero,800186,800186,sa3018469,,CLE,OF,OF
5203,Moises Moreno,808025,808025,sa3021145,,TB,OF,OF
5204,Moises Paiva,692577,692577,sa3015644,,COL,2B,2B
5205,Moises Ramirez,683247,683247,sa3009296,,FA,3B,3B
5206,Moises Semerite,808320,808320,sa3021246,,BOS,OF,OF
5207,Moises Valdez,814229,814229,sa3022282,,SD,SS,SS
5208,Moises Valero,692603,692603,sa3016128,,DET,C,C
5209,Montana DuRapau,657566,657566,16768,,FA,RP,RP
5210,Monte Harrison,656509,656509,17216,,MIL,OF,OF
5211,Mookie Betts,605141,13611,13611,8638,LAD,2B/SS/ OF,2B/SS/ OF
5212,Morgan McCullough,668833,668833,sa3009868,,KC,2B,2B
5213,Morgan McSweeney,669682,669682,sa3010781,,BAL,RP,RP
5214,Murphy Stehly,693822,693822,sa3020276,,WSH,3B,3B
5215,Mychal Givens,571710,10430,10430,9078,BAL,RP,RP
5216,Myles Emmerson,689880,689880,sa3016862,,LAA,C,C
5217,Myles Gayman,675578,675578,sa3015275,,CIN,RP,RP
5218,Myles Miller,647292,647292,sa3018121,,FA,OF,OF
5219,Myles Straw,664702,664702,17620,10109,CLE,OF,OF
5220,Nabil Crismatt,622503,622503,17732,10887,ARI,RP,RP
5221,Najee Gaskins,684337,684337,sa3011262,,FA,OF,OF
5222,Narbe Cruz,700358,700358,sa3015205,,HOU,2B,2B
5223,Narciso Crook,643271,643271,17473,,BOS,OF,OF
5224,Narciso Polanco,800440,800440,sa3018564,,TB,SS,SS
5225,Nash Knight,665227,665227,sa876814,,FA,2b,2b
5226,Nash Walters,663534,663534,25413,,WSH,RP,RP
5227,Nasim Nunez,683083,683083,sa3010695,,MIA,SS,SS
5228,Naswell Paulino,672614,672614,sa3002998,,TOR,RP,RP
5229,Natanael Eusebio,800202,800202,sa3019205,,BOS,OF,OF
5230,Natanael Yuten,800256,800256,sa3018486,,BOS,OF,OF
5231,Nate Eaton,681987,681987,25055,11515,KC,OF,3B/OF
5232,Nate Fisher,688010,688010,25512,,CHW,RP,RP
5233,Nate Jones,518858,4696,4696,,FA,RP,RP
5234,Nate Mondou,670148,670148,19563,,CHW,2b,2b
5235,Nate Nolan,669916,669916,sa918101,,FA,C,C
5236,Nate Pearson,663878,663878,20160,10295,TOR,RP,RP
5237,Nate Savino,691014,691014,,,ARI,P,P
5238,Nathan Burns,685124,685124,sa3017309,,LAA,RP,RP
5239,Nathan Church,701675,701675,sa3019842,,STL,OF,OF
5240,Nathan Eovaldi,543135,9132,9132,8130,TEX,SP,SP
5241,Nathan Furman,801501,801501,sa3020763,,CLE,2B,2B
5242,Nathan Hickey,687208,687208,sa3017398,,BOS,C,C
5243,Nathan Landry,806278,806278,sa3020485,,BOS,RP,RP
5244,Nathan Lavender,681320,681320,sa3017917,,NYM,RP,RP
5245,Nathan Lukes,664770,18123,18123,11637,TOR,OF,OF
5246,Nathan Martorella,687210,687210,sa3019978,,SD,1B,1B
5247,Nathan Perry,676598,676598,sa3004756,,FA,C,C
5248,Nathan Soria,682424,682424,sa3007333,,FA,C,C
5249,Nathan Webb,670246,670246,sa918814,,PIT,RP,RP
5250,Nathanael German,808255,808255,sa3021612,,BOS,OF,OF
5251,Nathanael Heredia,678975,678975,sa3009986,,STL,RP,RP
5252,Nathanael Rodriguez,699085,699085,sa3015793,,TB,SS,SS
5253,Nathaniel Lowe,663993,663993,19566,10296,TEX,1B,1B
5254,Nathaniel Ochoa Leyva,692118,692118,,,WSH,,
5255,Nazier Mule,702271,702271,,,CHC,P,P
5256,Neftali Feliz,491703,18,18,7102,FA,RP,RP
5257,Nehomar Caldera,702699,702699,sa3021052,,SF,C,C
5258,Neifi Vasquez,800465,800465,sa3018961,,TB,OF,OF
5259,Neify Rosario,800137,800137,sa3018452,,PHI,OF,OF
5260,Neil Walker,435522,7539,7539,6708,FA,2B,2B
5261,Nelson Alvarez,670389,670389,sa3010783,,TB,RP,RP
5262,Nelson Aranguren,692578,692578,sa3015645,,CLE,C,C
5263,Nelson Beltran,683485,683485,sa3008874,,OAK,3B,3B
5264,Nelson Cruz,443558,2434,2434,5667,FA,DH,DH
5265,Nelson Maldonado,663891,663891,sa3010389,,CHC,1B,1B
5266,Nelson Medina,678729,678729,sa3005549,,NYY,OF,OF
5267,Nelson Rada,703185,703185,sa3018421,,LAA,OF,OF
5268,Nelson Roberto,679947,679947,sa3006595,,FA,OF,OF
5269,Nelson Velazquez,676369,676369,23359,11323,KC,OF,OF
5270,Neraldo Catalina,683248,683248,sa1172730,,TB,RP,RP
5271,Nerio Rodriguez,672760,672760,sa3003325,,HOU,C,C
5272,Nerwilian Cedeno,683481,683481,sa3010026,,SD,2B,2B
5273,Nestor Chevalier,800138,800138,sa3018933,,SD,OF,OF
5274,Nestor Cortes,641482,641482,17874,9934,NYY,SP,SP
5275,Nestor Heredia,681629,681629,sa3005626,,FA,SS,SS
5276,Nestor Rios,701980,701980,sa3018918,,MIA,C,C
5277,Newremberg Rondon,692598,692598,sa3015653,,DET,C,C
5278,Neyfi Marinez,678881,678881,sa3005931,,FA,OF,OF
5279,Neyfy Castillo,678689,678689,sa3005544,,ARI,3B,3B
5280,Nic Enright,663671,663671,sa3010299,11722,CLE,RP,RP
5281,Nic Kent,684715,684715,sa3017160,,COL,2B,2B
5282,Nicholas Banks,641336,641336,sa873982,,FA,OF,OF
5283,Nicholas Brueser,669191,669191,sa3017324,,FA,1B,1B
5284,Nicholas Cimillo,701177,701177,sa3020129,,PIT,C,C
5285,Nicholas Clarno,805339,805339,sa3019904,,ATL,C,C
5286,Nicholas Conti,665158,665158,sa3010844,,FA,2B,2B
5287,Nicholas Dunn,680709,680709,sa915613,,STL,2B,2B
5288,Nicholas Kahle,685277,685277,sa1115979,,MIL,C,C
5289,Nicholas Lovullo,623517,623517,sa659264,,FA,2b,2b
5290,Nicholas Morreale,687159,687159,sa3011533,,SF,SP,SP
5291,Nicholas Padilla,656820,656820,21327,11548,CHW,RP,RP
5292,Nicholas Ready,687573,687573,sa3009892,,MIA,3B,3B
5293,Nicholas Shumpert,663744,663744,sa875232,,WSH,SS,SS
5294,Nick Ahmed,605113,12147,12147,8833,ARI,SS,SS
5295,Nick Allen,669397,669397,22277,10857,OAK,2B/SS,2B/SS
5296,Nick Allgeyer,680430,680430,24486,11214,HOU,SP,SP
5297,Nick Anderson,623433,623433,18337,10474,ATL,RP,RP
5298,Nick Avila,687014,687014,sa3011532,,SF,RP,RP
5299,Nick Biddison,680994,680994,sa3019888,,LAD,3B,3B
5300,Nick Bitsko,691767,691767,sa3014476,,TB,SP,SP
5301,Nick Burdi,595897,595897,16074,8952,CHC,RP,RP
5302,Nick Castellanos,592206,11737,11737,8221,PHI,OF,OF
5303,Nick Ciuffo,624419,624419,16291,,FA,C,C
5304,Nick Dalesandro,663807,663807,sa3007503,,ARI,C,C
5305,Nick Decker,678006,678006,sa3008590,,BOS,OF,OF
5306,Nick Dini,664926,664926,18206,,TB,C,C
5307,Nick Dombkowski,694298,694298,sa3017201,,PIT,RP,RP
5308,Nick Duron,663975,663975,21092,,SF,RP,RP
5309,Nick Fortes,663743,663743,21538,11289,MIA,C,C
5310,Nick Frasso,693308,693308,sa3014492,,LAD,SP,SP
5311,Nick Gallagher,676711,676711,sa3005408,,CHW,RP,RP
5312,Nick Gonzales,693304,693304,27490,11038,PIT,2B,2B
5313,Nick Goody,580792,13685,13685,,FA,RP,RP
5314,Nick Gordon,624503,624503,16337,9786,MIN,2B/OF,2B/SS/ OF
5315,Nick Green,643340,643340,sa738690,10510,CIN,SP,SP
5316,Nick Heath,670084,670084,19577,10747,FA,OF,OF
5317,Nick Hernandez,663321,663321,sa918109,,SD,RP,RP
5318,Nick Kingham,592468,11694,11694,8698,FA,SP,SP
5319,Nick Lodolo,666157,666157,26378,10964,CIN,SP,SP
5320,Nick Loftin,679845,679845,sa3014511,,KC,SS,SS
5321,Nick Longhi,641802,641802,sa738434,,FA,OF,OF
5322,Nick Madrigal,663611,663611,20521,10297,CHC,2B/3B,2B/3B
5323,Nick Margevicius,676606,676606,20395,10612,ATL,RP,RP
5324,Nick Markakis,455976,5930,5930,,FA,OF,OF
5325,Nick Martinez,607259,12730,12730,8748,SD,SP,SP
5326,Nick Martini,605361,605361,12005,10039,CIN,OF,OF
5327,Nick Matera,682185,682185,sa3007528,,FA,C,C
5328,Nick Maton,665155,665155,21635,11016,DET,2B/3B/ OF,2B/3B/ OF
5329,Nick Mears,683232,683232,25376,10910,COL,RP,RP
5330,Nick Merkel,806581,806581,sa3019962,,MIL,RP,RP
5331,Nick Meyer,680722,680722,sa3007826,,NYM,C,C
5332,Nick Mikolajchak,679777,679777,sa3010303,,CLE,RP,RP
5333,Nick Morabito,703492,703492,,,NYM,,
5334,Nick Nastrini,680897,680897,sa3017413,,CHW,SP,SP
5335,Nick Neidert,663734,663734,18699,,CHC,SP,SP
5336,Nick Nelson,656793,656793,20153,10761,PHI,RP,RP
5337,Nick Northcut,678021,678021,sa3007640,,CIN,3B,3B
5338,Nick Pivetta,601713,601713,15454,9570,BOS,SP,SP
5339,Nick Plummer,663911,663911,18690,11405,CIN,OF,OF
5340,Nick Podkul,674951,674951,sa3006720,,PHI,2B,2B
5341,Nick Pratto,668472,668472,22117,10299,KC,1B/OF,1B/OF
5342,Nick Quintana,666161,666161,sa3010390,,CIN,3B,3B
5343,Nick Ramirez,598286,598286,12575,10619,NYY,RP,RP
5344,Nick Raposo,695596,695596,sa3015018,,STL,C,C
5345,Nick Richmond,689968,689968,sa3011538,,BAL,RP,RP
5346,Nick Robertson,687798,687798,26226,11805,BOS,RP,RP
5347,Nick Sandlin,680704,680704,20517,10930,CLE,RP,RP
5348,Nick Schnell,678010,678010,sa3007639,10300,TB,OF,OF
5349,Nick Senzel,669222,669222,19293,9776,CIN,3B/OF,3B/OF
5350,Nick Snyder,676766,676766,23493,11264,TEX,RP,RP
5351,Nick Sogard,686765,686765,sa1169919,,BOS,2B,2B
5352,Nick Solak,669256,669256,19294,9967,DET,OF,OF
5353,Nick Starr,681931,681931,sa3008488,,TEX,RP,RP
5354,Nick Swiney,676464,676464,sa3014542,,SF,SP,SP
5355,Nick Tanielu,657027,657027,sa829082,,FA,2b,2b
5356,Nick Tropeano,607374,12385,12385,,FA,RP,RP
5357,Nick Vespi,663989,663989,21093,11472,BAL,RP,RP
5358,Nick Vincent,543883,7555,7555,,FA,RP,RP
5359,Nick Ward,682187,682187,sa3007089,,PHI,2B,2B
5360,Nick Wells,657101,657101,sa828791,10978,WSH,SP,SP
5361,Nick Williams,608384,14330,14330,8717,FA,OF,OF
5362,Nick Wittgren,621295,15594,15594,9319,KC,RP,RP
5363,Nick Yorke,694377,694377,sa3014546,11145,BOS,2B,2B
5364,Nick Zwack,686873,686873,sa3017867,,SF,SP,SP
5365,Nicky Delmonico,547170,547170,13157,,FA,OF,OF
5366,Nicky Lopez,670032,670032,19339,10301,ATL,2B/SS/ 3B,2B/SS/ 3B
5367,Nico Hoerner,663538,663538,21479,10302,CHC,2B/SS,2B/SS
5368,Nicolas Cruz,800395,800395,sa3019461,,LAD,SP,SP
5369,Nicolas Deschamps,683324,683324,sa3017732,,TOR,C,C
5370,Nicolas Garcia,683607,683607,sa3009313,,NYY,C,C
5371,Nicolas Torres,672831,672831,sa3002711,,FA,2B,2B
5372,Nicolas Vogt,687793,687793,sa3019984,,SD,OF,OF
5373,Nicolo Pinazzi,695950,695950,sa3015335,,CIN,SP,SP
5374,Nik Turley,543867,543867,5530,,FA,RP,RP
5375,Niko Decolati,680719,680719,sa3006670,,COL,OF,OF
5376,Niko Goodrum,592348,592348,12092,9747,FA,2B,2B
5377,Niko Hulsizer,680881,680881,sa3007053,,TB,OF,OF
5378,Niko Kavadas,694359,694359,sa3017337,,BOS,1B,1B
5379,Niurby Asigen,807820,807820,sa3021114,,NYY,OF,OF
5380,Nivaldo Rodriguez,670550,670550,22449,,FA,RP,RP
5381,Nixon Encarnacion,800168,800168,,,LAA,P,P
5382,Nixson Cueche,808304,808304,sa3021849,,BOS,3B,3B
5383,Noah Cameron,702070,702070,sa3018097,,KC,SP,SP
5384,Noah Campbell,668929,668929,sa3014878,,MIL,OF,OF
5385,Noah Cardenas,681433,681433,sa3017624,,MIN,C,C
5386,Noah Davis,663562,663562,25862,11347,COL,SP,SP
5387,Noah Dean,688629,688629,sa3020740,,BOS,SP,SP
5388,Noah Denoyer,690374,690374,sa3011889,,BAL,RP,RP
5389,Noah Mendlinger,702331,702331,sa3017001,,STL,2B,2B
5390,Noah Miller,695653,695653,sa3017512,,MIN,SS,SS
5391,Noah Murdock,668716,668716,sa919012,,KC,SP,SP
5392,Noah Owen,685344,685344,sa3017272,,CHW,SP,SP
5393,Noah Schultz,702273,702273,sa3020949,,CHW,SP,SP
5394,Noah Skirrow,659418,659418,sa3014845,,PHI,RP,RP
5395,Noah Song,679977,679977,sa3011695,,BOS,RP,RP
5396,Noah Syndergaard,592789,11762,11762,8681,CLE,SP,SP
5397,Noah Williamson,702476,702476,,,MIA,,
5398,Noe Ramirez,598287,12800,12800,,FA,RP,RP
5399,Noe Toribio,672848,672848,sa3003041,,PIT,SP,SP
5400,Noel Vela,676903,676903,sa3005177,,SD,SP,SP
5401,Noelberth Romero,682801,682801,sa3008808,,BAL,SS,SS
5402,Noelin Cuevas,800075,800075,sa3019054,,BAL,SP,SP
5403,Noelvi Marte,682622,682622,sa3008745,10419,CIN,SS,SS
5404,Nolan Arenado,571448,9777,9777,8223,STL,3B,3B
5405,Nolan Beltran,800179,800179,sa3018466,,PHI,SS,SS
5406,Nolan Blackwood,670154,670154,sa874212,,SEA,RP,RP
5407,Nolan Clenney,669639,669639,sa3015328,,NYM,RP,RP
5408,Nolan DeVos,801700,801700,sa3020453,,HOU,SP,SP
5409,Nolan Gorman,669357,669357,22263,10303,STL,2B/3B,2B/3B
5410,Nolan Hoffman,676510,676510,sa3007471,11775,BAL,RP,RP
5411,Nolan Jones,666134,666134,20529,10304,COL,1B/OF,1B/OF
5412,Nolan Kingham,663884,663884,sa3008224,,ATL,SP,SP
5413,Nolan Long,621048,621048,,,OAK,RP,RP
5414,Nolan Martinez,669228,669228,sa917988,,ATL,SP,SP
5415,Nolan Perry,804526,804526,sa3021476,,TOR,SP,SP
5416,Nolan Watson,663649,663649,sa874732,,SD,SP,SP
5417,Nomar Fana,694049,694049,sa3015691,,DET,OF,OF
5418,Nomar Mazara,608577,14553,14553,,WSH,OF,OF
5419,Nomar Rojas,684085,684085,sa3009742,,TB,RP,RP
5420,Nomar Velasquez,800196,800196,sa3019483,,CLE,SS,SS
5421,Norel Gonzalez,673476,673476,sa3014819,,MIA,OF,OF
5422,Norge Ruiz,650204,650204,19580,11540,OAK,RP,RP
5423,Norge Vera,694195,694195,sa3017468,,CHW,SP,SP
5424,Norkis Marcos,678850,678850,sa3005575,,PIT,SS,SS
5425,Norwith Gudino,660508,660508,sa872808,,FA,RP,RP
5426,Obie Ricumstrict,676668,676668,sa3004282,,TEX,OF,OF
5427,Ocean Gabonia,695589,695589,sa3017391,,NYY,RP,RP
5428,Octavio Becerra,682777,682777,sa3008303,,LAD,RP,RP
5429,Odalvi Javier,660440,660440,sa877574,,WSH,SP,SP
5430,Odalys Peguero,692422,692422,sa3015626,,TB,SS,SS
5431,Oddanier Mosqueda,665996,665996,sa917882,,BOS,RP,RP
5432,Odrisamer Despaigne,628333,16017,16017,8826,FA,SP,SP
5433,Odubel Herrera,546318,11476,11476,,FA,OF,OF
5434,Ofreidy Gomez,628709,628709,sa737451,,BAL,SP,SP
5435,Olivber Moreno,678869,678869,sa3005778,,FA,OF,OF
5436,Oliver Carrillo,701324,701324,sa3019662,,SD,OF,OF
5437,Oliver Drake,543118,8823,8823,8408,FA,RP,RP
5438,Oliver Dunn,686554,686554,sa3010595,,PHI,2B,2B
5439,Oliver Garcia,666803,666803,sa917415,,PIT,RP,RP
5440,Oliver Ortega,661383,661383,21025,11278,MIN,RP,RP
5441,Oliver Perez,424144,1514,1514,4680,FA,RP,RP
5442,Olivier Basabe,676616,676616,sa3004933,,FA,2B,2B
5443,Oluwademilade Orimoloye,647309,647309,sa875027,,FA,OF,OF
5444,Omar Alfonzo,692657,692657,sa3015665,,PIT,C,C
5445,Omar Cruz,678316,678316,sa3006971,,PIT,SP,SP
5446,Omar De Los Santos,684519,684519,sa3008938,,NYM,OF,OF
5447,Omar Estevez,666784,666784,sa914242,,FA,SS,SS
5448,Omar Ferrera,808049,808049,sa3021597,,CHC,3B,3B
5449,Omar Florentino,682647,682647,sa3008758,,KC,SS,SS
5450,Omar Martinez,683079,683079,sa3008573,,NYY,C,C
5451,Omar Meregildo,660530,660530,sa872765,,FA,3B,3B
5452,Omar Narvaez,553882,13338,13338,9400,NYM,C,C
5453,Omar Reyes,808683,808683,sa3021854,,KC,2B,2B
5454,Omar Rodriguez,678386,678386,sa3005736,,FA,C,C
5455,Omar Romero,800210,800210,sa3019092,,TOR,2B,2B
5456,Oneil Cruz,665833,665833,21711,10305,PIT,SS,SS
5457,Oneill Manzueta,680631,680631,sa3005942,,TB,OF,OF
5458,Onil Perez,692366,692366,sa3015610,,SF,C,C
5459,Onix Vega,681974,681974,sa3008007,,WSH,C,C
5460,Orelvis Martinez,682619,682619,sa3010692,10420,TOR,SS,SS
5461,Orion Kerkering,689147,689147,sa3020593,,PHI,RP,RP
5462,Orlando Arcia,606115,13185,13185,8950,ATL,2B/SS,2B/SS/ OF
5463,Orlando Martinez,678636,678636,sa3006664,,LAA,OF,OF
5464,Orlando Ortiz-Mayr,689508,689508,sa3018181,,LAD,RP,RP
5465,Orlando Ribalta,687377,687377,sa3011344,,WSH,RP,RP
5466,Orlando Rodriguez,689620,689620,sa3011421,,MIN,SP,SP
5467,Oscar Aude,691433,691433,sa3018380,,FA,OF,OF
5468,Oscar Campos,658652,658652,sa831986,,FA,C,C
5469,Oscar Colas,693049,693049,30162,11181,CHW,OF,OF
5470,Oscar Colina,698928,698928,sa3018010,,MIA,OF,OF
5471,Oscar Gonzalez,660757,660757,20970,10306,CLE,OF,OF
5472,Oscar Hernandez,683427,683427,sa3010155,,KC,C,C
5473,Oscar Mercado,640458,640458,16375,9846,SD,OF,OF
5474,Oscar Rayo,699325,699325,sa3016749,,KC,RP,RP
5475,Oscar Santos,687480,687480,sa3010598,,ARI,C,C
5476,Oscar Silverio,692649,692649,sa3016135,,NYY,C,C
5477,Osiel Rodriguez,682640,682640,sa3009991,10421,NYY,RP,RP
5478,Osiris German,672870,672870,sa3003046,,MIN,RP,RP
5479,Osiris Johnson,677341,677341,sa3008110,,MIA,SS,SS
5480,Osleivis Basabe,678545,678545,sa3006594,,TB,SS,SS
5481,Osman Bravo,700300,700300,sa3015854,,KC,C,C
5482,Osmy Gregorio,668577,668577,sa917348,,LAA,SS,SS
5483,Osvaldo Abreu,622435,622435,sa657398,,FA,SS,SS
5484,Osvaldo Bido,674370,674370,23150,11808,PIT,SP,SP
5485,Osvaldo Duarte,650560,650560,sa828299,,FA,SS,SS
5486,Osvaldo Gavilan,683482,683482,sa3008873,,FA,OF,OF
5487,Osvaldo Heredia,808529,808529,sa3021282,,MIA,OF,OF
5488,Osvaldo Hernandez,674372,674372,sa975541,,SD,SP,SP
5489,Osvaldo Tovalin,694976,694976,sa3016927,,STL,3B,3B
5490,Oswal Leones,681610,681610,sa3005945,,FA,OF,OF
5491,Oswal Rada,692594,692594,sa3015651,,COL,C,C
5492,Oswald Peraza,672724,672724,22823,11156,NYY,SS,SS
5493,Oswaldo Aponte,808713,808713,sa3021023,,MIA,SP,SP
5494,Oswaldo Cabrera,665828,665828,21707,11391,NYY,3B/OF,SS/3B/ OF
5495,Oswaldo Ladera,692360,692360,sa3016540,,SF,OF,OF
5496,Oswaldo Linares,692021,692021,sa3015593,,SD,C,C
5497,Oswaldo Osorio,800424,800424,sa3018560,,LAD,SS,SS
5498,Otoniel Vallejo,685738,685738,sa3009339,,FA,OF,OF
5499,Otto Kemp,805249,805249,sa3020577,,PHI,2B,2B
5500,Otto Lopez,672640,672640,19608,10422,TOR,SS,SS
5501,Ovandy Frias,807836,807836,sa3021834,,NYY,SS,SS
5502,Owen Caissie,683357,683357,sa3014465,,CHC,OF,OF
5503,Owen Holt,700177,700177,sa3017861,,CIN,RP,RP
5504,Owen Kellington,701685,701685,sa3018801,,PIT,SP,SP
5505,Owen Miller,680911,680911,24655,10423,MIL,1B/2B/ 3B,1B/2B/ 3B
5506,Owen Murphy,702566,702566,sa3020330,,ATL,SP,SP
5507,Owen Sharts,680714,680714,sa3019236,,PIT,RP,RP
5508,Owen White,669391,669391,22273,11601,TEX,SP,SP
5509,Ozzie Albies,645277,16556,16556,9721,ATL,2B,2B
5510,P.J. Higgins,664731,664731,18433,10917,CHC,C/1B,C/1B
5511,P.J. Poulin,676571,676571,sa3007223,,COL,RP,RP
5512,Pablo Aldonis,692454,692454,sa3018289,,WSH,SP,SP
5513,Pablo Aliendo,680846,680846,sa3006220,,CHC,C,C
5514,Pablo Arosemena,808132,808132,sa3021187,,CLE,C,C
5515,Pablo Guerrero,808326,808326,sa3021249,,TEX,OF,OF
5516,Pablo Lopez,641154,641154,17085,9876,MIN,SP,SP
5517,Pablo Mujica,682932,682932,sa3009596,,NYY,RP,RP
5518,Pablo Olivares,660690,660690,sa872547,,FA,OF,OF
5519,Pablo Reyes,622569,622569,16357,10098,BOS,SS,SS
5520,Pablo Sandoval,467055,5409,5409,,FA,1B,1B/3B
5521,Packy Naughton,676050,676050,23292,11256,STL,RP,RP
5522,Paolo Espino,502179,8246,8246,9658,FA,RP,RP
5523,Parker Bates,687614,687614,sa3017112,,KC,OF,OF
5524,Parker Bugg,643239,643239,sa738946,,FA,RP,RP
5525,Parker Caracci,674178,674178,sa3010619,,TOR,RP,RP
5526,Parker Chavers,685091,685091,sa3017939,,CHC,OF,OF
5527,Parker Dunshee,670161,670161,sa873274,10862,SF,SP,SP
5528,Parker Harm,690216,690216,sa3017198,,KC,RP,RP
5529,Parker Markel,571917,571917,12106,,FA,RP,RP
5530,Parker Meadows,678009,678009,sa3007943,10307,DET,OF,OF
5531,Parker Messick,800048,800048,sa3020748,,CLE,SP,SP
5532,Parker Mushinski,656786,656786,21324,11451,HOU,RP,RP
5533,Pat Monteverde,687287,687287,sa3016940,,MIA,SP,SP
5534,Pat Valaika,642162,14885,14885,,LAD,2B,2B/SS
5535,Pat Winkel,680868,680868,sa3017556,,MIN,C,C
5536,Patricio Aquino,699223,699223,sa3016510,,MIL,SP,SP
5537,Patrick Bailey,672275,672275,27478,11102,SF,C,C
5538,Patrick Corbin,571578,9323,9323,8272,WSH,SP,SP
5539,Patrick DeMarco,668792,668792,sa3011702,,FA,OF,OF
5540,Patrick Dorrian,657562,657562,sa3007629,,MIL,3B,3B
5541,Patrick Frick,687518,687518,sa3009891,,FA,SS,SS
5542,Patrick Hilson,680713,680713,sa3007048,,SF,OF,OF
5543,Patrick Kivlehan,623182,13910,13910,,FA,3B,3B
5544,Patrick Mazeika,664850,664850,18142,,LAD,DH,C
5545,Patrick Murphy,641907,641907,19712,,MIN,RP,RP
5546,Patrick Romeri,689256,689256,sa3010723,,FA,OF,OF
5547,Patrick Ruotolo,669018,669018,sa856262,,WSH,RP,RP
5548,Patrick Sandoval,663776,663776,19447,10308,LAA,SP,SP
5549,Patrick Weigel,622256,622256,17792,,FA,RP,RP
5550,Patrick Wicklander,677353,677353,sa3017304,,TB,SP,SP
5551,Patrick Wisdom,621550,13602,13602,9805,CHC,3B,1B/3B/ OF
5552,Paul Blackburn,621112,14739,14739,9578,OAK,SP,SP
5553,Paul Campbell,669294,669294,22248,10957,MIA,RP,RP
5554,Paul DeJong,657557,657557,18015,9666,TOR,SS,SS
5555,Paul Fry,643316,15832,15832,9529,TOR,RP,RP
5556,Paul Goldschmidt,502671,9218,9218,8126,STL,1B,1B
5557,Paul McIntosh,682192,682192,sa3017372,,MIA,C,C
5558,Paul Sewald,623149,13892,13892,9642,ARI,RP,RP
5559,Paul Witt,700685,700685,sa3014949,,WSH,SS,SS
5560,Pavel Duarte,698953,698953,sa3016014,,SF,RP,RP
5561,Pavin Smith,656976,656976,19892,10309,ARI,OF,1B/OF
5562,Paxton Schultz,687606,687606,sa3010626,,TOR,SP,SP
5563,Paxton Wallace,669470,669470,sa3016840,,KC,3B,3B
5564,Payton Henry,668721,668721,22164,11290,MIL,C,C
5565,Payton Martin,806293,806293,sa3020869,,LAD,SP,SP
5566,Pedro Avila,658648,658648,18864,10310,SD,RP,RP
5567,Pedro Baez,520980,5420,5420,,FA,RP,RP
5568,Pedro Castellanos,665776,665776,sa917074,,FA,OF,OF
5569,Pedro Catuy,806869,806869,sa3021061,,ARI,OF,OF
5570,Pedro Fernandez,613548,613548,sa657697,,MIL,SP,SP
5571,Pedro Florimon,465753,8385,8385,,FA,SS,SS
5572,Pedro Garcia,690345,690345,sa3011805,,CIN,RP,RP
5573,Pedro Gonzalez,660639,660639,sa872568,,FA,OF,OF
5574,Pedro Hernandez,800145,800145,sa3018454,,CLE,SS,SS
5575,Pedro Ibarguen,808338,808338,sa3021254,,MIL,2B,2B
5576,Pedro Leon,694175,694175,sa3014838,11198,HOU,OF,OF
5577,Pedro Martinez,680932,680932,sa3005795,,PHI,SS,SS
5578,Pedro Mota,682767,682767,sa3008800,,FA,SS,SS
5579,Pedro Pages,686780,686780,sa3010339,10880,STL,C,C
5580,Pedro Pineda,694191,694191,sa3015703,,OAK,OF,OF
5581,Pedro Ramirez,699393,699393,sa3015834,,CHC,2B,2B
5582,Pedro Reyes,693804,693804,sa3015994,,PHI,SP,SP
5583,Pedro Roque,808698,808698,sa3021300,,KC,SS,SS
5584,Pedro Santillan,699063,699063,sa3015493,,LAD,RP,RP
5585,Pedro Severino,600474,14523,14523,9154,SEA,C,C
5586,Pedro Strop,467008,4070,4070,6966,FA,RP,RP
5587,Pedro Tovar,808325,808325,sa3021248,,MIL,OF,OF
5588,Peniel Otano,702785,702785,sa3016751,,ARI,SP,SP
5589,Penn Murfee,682171,682171,25174,11139,SEA,RP,RP
5590,Pete Alonso,624413,624413,19251,10312,NYM,1B,1B
5591,Pete Crow-Armstrong,691718,691718,sa3014458,,CHC,OF,OF
5592,Pete Fairbanks,664126,664126,17998,10634,TB,RP,RP
5593,Pete Hansen,677337,677337,sa3020798,,STL,SP,SP
5594,Pete Kozma,518902,2539,2539,,FA,SS,SS
5595,Peter Bonilla,800361,800361,sa3018850,,LAD,RP,RP
5596,Peter Heubeck,695646,695646,sa3017936,,LAD,SP,SP
5597,Peter Lambert,663567,663567,17969,10589,COL,SP,SP
5598,Peter Maris,665285,18270,sa877608,,SF,SS,SS
